product_name,revenue,qty_sold,cust_location,cows_number,farm_size,price_unit,shelf_life,storage,channel
Lassi,16770.0,200,Delhi,33,Small,83.85,18,1,1
Ice Cream,4670.64,72,Kerala,50,Medium,64.87,23,1,0
Curd,14212.58,199,Karnataka,30,Medium,71.42,7,1,0
Milk,2911.52,248,Rajasthan,68,Medium,11.74,24,0,1
Ice Cream,3501.15,51,Maharashtra,28,Large,68.65,26,1,0
Ghee,2926.14,42,Delhi,21,Small,69.67,73,0,1
Ghee,60159.84,744,Kerala,33,Medium,80.86,115,0,0
Paneer,7743.6,324,Kerala,53,Small,23.9,13,1,0
Lassi,47347.46,647,Rajasthan,35,Large,73.18,18,1,1
Ice Cream,7051.44,132,Gujarat,33,Medium,53.42,27,1,1
Curd,32156.25,343,Uttar Pradesh,85,Large,93.75,6,1,0
Ghee,268.53,3,Gujarat,97,Large,89.51,130,0,1
Paneer,20850.5,425,Delhi,94,Small,49.06,9,1,0
Buttermilk,41.14,2,Jharkhand,72,Medium,20.57,13,1,0
Ghee,24233.26,379,Gujarat,37,Small,63.94,124,0,0
Lassi,48106.92,503,Kerala,100,Small,95.64,16,1,1
Lassi,7308.84,132,Delhi,62,Medium,55.37,16,1,0
Ghee,1684.54,38,Tamil Nadu,90,Medium,44.33,121,0,0
Curd,5537.7,90,Haryana,29,Large,61.53,6,1,1
Curd,7233.54,93,Chandigarh,64,Large,77.78,7,1,0
Milk,10555.51,101,Maharashtra,43,Medium,104.51,22,0,1
Milk,23570.88,344,Haryana,94,Small,68.52,21,0,0
Ice Cream,6123.75,71,Chandigarh,66,Medium,86.25,23,1,1
Yogurt,856.83,39,Karnataka,97,Small,21.97,26,1,0
Ghee,3739.34,46,Tamil Nadu,77,Medium,81.29,136,0,1
Butter,6819.94,82,Chandigarh,35,Large,83.17,26,1,0
Ghee,24806.28,453,Uttar Pradesh,41,Small,54.76,141,0,0
Lassi,21904.2,566,Telangana,41,Medium,38.7,15,1,1
Butter,1510.31,19,Tamil Nadu,12,Large,79.49,37,1,0
Curd,1932.7,77,Gujarat,59,Small,25.1,5,1,1
Lassi,73053.08,901,Jharkhand,23,Medium,81.08,13,1,1
Butter,891.9,9,Uttar Pradesh,39,Small,99.1,36,1,0
Ice Cream,17051.17,323,Kerala,51,Medium,52.79,23,1,0
Lassi,13614.16,151,Delhi,34,Small,90.16,15,1,1
Buttermilk,5004.0,278,West Bengal,29,Medium,18.0,8,1,0
Paneer,3009.0,102,Madhya Pradesh,56,Small,29.5,9,1,0
Curd,1017.12,16,Delhi,45,Small,63.57,5,1,0
Milk,3972.88,106,Delhi,24,Large,37.48,28,0,1
Lassi,8830.25,95,Jharkhand,100,Large,92.95,15,1,0
Ice Cream,15089.13,557,Kerala,27,Large,27.09,26,1,0
Butter,61850.09,641,Jharkhand,72,Large,96.49,29,1,0
Curd,21075.12,264,Kerala,64,Medium,79.83,5,1,0
Curd,9130.87,119,Chandigarh,96,Small,76.73,7,1,0
Cheese,3770.28,54,Chandigarh,77,Large,69.82,36,1,0
Lassi,12495.06,162,Delhi,85,Small,77.13,13,1,0
Yogurt,16540.24,332,Bihar,91,Large,49.82,30,1,0
Cheese,25993.8,630,West Bengal,77,Large,41.26,47,1,0
Paneer,21140.42,574,Madhya Pradesh,64,Small,36.83,14,1,0
Yogurt,609.39,9,Madhya Pradesh,95,Large,67.71,22,1,0
Ice Cream,15734.25,243,Tamil Nadu,55,Medium,64.75,24,1,0
Buttermilk,9206.28,107,Delhi,32,Medium,86.04,12,1,1
Ice Cream,10148.16,176,West Bengal,79,Large,57.66,23,1,0
Milk,38836.44,466,Bihar,72,Small,83.34,2,0,0
Butter,18060.0,602,Maharashtra,83,Large,30.0,37,1,0
Curd,27060.41,533,Bihar,40,Large,50.77,6,1,1
Cheese,24241.92,354,Gujarat,20,Medium,68.48,88,1,0
Ghee,1814.72,32,Gujarat,27,Small,56.71,93,0,0
Butter,10156.8,184,Maharashtra,36,Large,55.2,29,1,0
Butter,18798.9,281,Delhi,28,Large,66.9,40,1,0
Cheese,34564.23,779,Uttar Pradesh,55,Small,44.37,86,1,0
Milk,315.85,5,Chandigarh,25,Medium,63.17,24,0,0
Paneer,5678.25,335,Maharashtra,44,Medium,16.95,13,1,0
Milk,16618.26,426,West Bengal,98,Small,39.01,1,0,1
Paneer,117.6,12,Uttar Pradesh,53,Large,9.8,11,1,0
Butter,4585.41,51,Chandigarh,56,Large,89.91,28,1,0
Lassi,3796.1,119,Delhi,98,Large,31.9,12,1,1
Ghee,2230.74,34,West Bengal,53,Medium,65.61,146,0,0
Curd,1521.91,23,Delhi,87,Small,66.17,6,1,1
Lassi,2857.22,206,Kerala,67,Small,13.87,17,1,1
Cheese,84838.46,826,Delhi,36,Large,102.71,42,1,0
Butter,1613.76,24,Gujarat,88,Medium,67.24,34,1,0
Yogurt,5976.25,683,Jharkhand,24,Medium,8.75,28,1,0
Paneer,45887.76,489,Karnataka,17,Large,93.84,8,1,0
Milk,2645.28,88,Uttar Pradesh,62,Medium,30.06,1,0,0
Buttermilk,12224.52,252,Chandigarh,49,Small,48.51,9,1,0
Yogurt,1386.15,15,Rajasthan,65,Large,92.41,24,1,0
Curd,1179.72,29,Jharkhand,46,Medium,40.68,6,1,0
Curd,3703.43,59,Karnataka,54,Medium,62.77,5,1,0
Buttermilk,17062.4,320,Karnataka,74,Small,53.32,11,1,0
Buttermilk,1882.97,29,Uttar Pradesh,99,Medium,64.93,11,1,1
Yogurt,4104.36,234,Madhya Pradesh,91,Small,17.54,28,1,0
Paneer,6648.75,591,Delhi,72,Small,11.25,7,1,0
Cheese,2778.99,51,Chandigarh,30,Small,54.49,53,1,0
Ice Cream,6878.48,142,Chandigarh,38,Medium,48.44,24,1,0
Curd,16286.4,195,Karnataka,72,Large,83.52,6,1,0
Yogurt,5123.52,72,Gujarat,67,Small,71.16,28,1,0
Milk,2583.9,99,Telangana,79,Large,26.1,27,0,0
Curd,2266.32,168,Haryana,19,Small,13.49,5,1,0
Ghee,5630.4,340,Gujarat,78,Medium,16.56,82,0,1
Lassi,4670.4,160,Delhi,85,Small,29.19,13,1,1
Curd,32132.8,604,Uttar Pradesh,46,Large,53.2,7,1,0
Lassi,176.0,8,Chandigarh,60,Small,22.0,12,1,1
Ghee,3965.4,60,Maharashtra,97,Small,66.09,64,0,0
Curd,725.06,14,Telangana,40,Medium,51.79,7,1,1
Ice Cream,50702.28,566,Chandigarh,57,Large,89.58,21,1,0
Buttermilk,4076.52,483,Bihar,15,Small,8.44,9,1,0
Lassi,6888.6,258,Kerala,51,Medium,26.7,13,1,0
Buttermilk,3368.61,63,Madhya Pradesh,36,Large,53.47,13,1,1
Paneer,54753.45,615,Delhi,93,Large,89.03,9,1,0
Paneer,17633.9,190,Maharashtra,37,Medium,92.81,11,1,0
Yogurt,506.16,36,Maharashtra,60,Medium,14.06,28,1,0
Curd,24657.48,578,Rajasthan,88,Large,42.66,5,1,1
Paneer,78360.4,908,Kerala,82,Large,86.3,12,1,0
Butter,14821.2,460,Uttar Pradesh,54,Large,32.22,37,1,1
Buttermilk,7776.3,98,Jharkhand,78,Small,79.35,7,1,1
Curd,486.78,6,Haryana,88,Large,81.13,6,1,0
Ice Cream,14352.6,570,Karnataka,53,Small,25.18,21,1,0
Cheese,13588.56,486,Kerala,96,Small,27.96,74,1,1
Lassi,4534.06,62,Chandigarh,30,Medium,73.13,14,1,0
Paneer,65.28,2,Karnataka,55,Medium,32.64,7,1,0
Butter,4035.2,130,Chandigarh,10,Small,31.04,28,1,0
Yogurt,15002.72,328,Haryana,52,Medium,45.74,22,1,0
Milk,378.44,4,Gujarat,94,Small,94.61,1,0,1
Butter,2569.21,119,Chandigarh,10,Large,21.59,31,1,0
Ghee,22226.98,586,Delhi,70,Medium,37.93,81,0,0
Paneer,2760.24,62,Gujarat,58,Small,44.52,11,1,1
Paneer,7649.46,273,Maharashtra,27,Large,28.02,12,1,0
Buttermilk,4126.89,69,Haryana,22,Large,59.81,9,1,1
Ice Cream,28170.42,653,Uttar Pradesh,84,Large,43.14,29,1,1
Ghee,35820.8,464,Rajasthan,68,Medium,77.2,100,0,0
Buttermilk,3360.64,118,Jharkhand,99,Medium,28.48,12,1,1
Paneer,21598.5,231,Jharkhand,59,Medium,93.5,10,1,0
Lassi,28763.77,469,Gujarat,39,Small,61.33,18,1,0
Yogurt,3160.92,42,Chandigarh,17,Small,75.26,27,1,0
Curd,9969.9,167,Delhi,34,Medium,59.7,6,1,0
Cheese,8869.5,135,Jharkhand,56,Medium,65.7,35,1,0
Buttermilk,3879.42,246,Bihar,31,Large,15.77,13,1,0
Cheese,22906.29,451,Haryana,72,Small,50.79,35,1,1
Yogurt,35287.2,390,Bihar,37,Small,90.48,25,1,0
Curd,43.32,1,Delhi,16,Medium,43.32,7,1,0
Cheese,44823.24,539,Madhya Pradesh,83,Large,83.16,27,1,0
Curd,1796.85,135,Haryana,59,Medium,13.31,6,1,1
Butter,1744.96,38,Uttar Pradesh,28,Medium,45.92,30,1,0
Lassi,1178.1,22,Delhi,46,Small,53.55,14,1,1
Yogurt,10232.46,126,Maharashtra,95,Large,81.21,29,1,0
Ice Cream,30847.96,572,Delhi,90,Medium,53.93,29,1,1
Butter,6932.43,153,Kerala,94,Medium,45.31,25,1,0
Butter,19154.88,216,Kerala,53,Medium,88.68,26,1,0
Paneer,8868.88,118,West Bengal,63,Large,75.16,13,1,0
Cheese,19810.5,282,Delhi,78,Small,70.25,26,1,0
Lassi,24062.82,527,Maharashtra,69,Medium,45.66,16,1,0
Curd,6552.84,269,Delhi,14,Medium,24.36,6,1,0
Ice Cream,13164.0,150,Delhi,68,Medium,87.76,30,1,1
Milk,39333.28,464,Delhi,86,Large,84.77,25,0,1
Curd,5178.6,70,Delhi,45,Large,73.98,7,1,0
Butter,16434.24,912,Telangana,79,Medium,18.02,31,1,0
Yogurt,17115.75,225,Maharashtra,71,Small,76.07,22,1,1
Lassi,5294.8,70,Tamil Nadu,94,Large,75.64,12,1,0
Lassi,42.9,1,Telangana,42,Large,42.9,16,1,0
Lassi,3578.64,52,Madhya Pradesh,34,Large,68.82,13,1,0
Lassi,7555.8,105,West Bengal,14,Large,71.96,14,1,1
Curd,28571.92,331,Delhi,67,Medium,86.32,7,1,0
Cheese,10690.68,143,Karnataka,13,Medium,74.76,55,1,1
Paneer,1043.7,49,Gujarat,61,Medium,21.3,14,1,0
Ghee,15785.0,287,Kerala,68,Small,55.0,86,0,1
Paneer,133.0,4,Chandigarh,54,Medium,33.25,7,1,0
Cheese,5576.31,513,Chandigarh,14,Medium,10.87,61,1,1
Ghee,2783.9,35,Karnataka,25,Medium,79.54,120,0,0
Ghee,9614.32,188,Delhi,33,Large,51.14,70,0,0
Cheese,18753.76,199,Rajasthan,58,Medium,94.24,54,1,0
Milk,13761.44,176,Uttar Pradesh,68,Small,78.19,2,0,1
Ice Cream,764.66,13,Jharkhand,62,Large,58.82,22,1,0
Ice Cream,29939.35,791,Delhi,11,Small,37.85,30,1,1
Lassi,3012.36,52,Chandigarh,51,Medium,57.93,16,1,0
Buttermilk,3929.76,72,Tamil Nadu,90,Medium,54.58,12,1,1
Curd,56303.86,778,Haryana,18,Medium,72.37,7,1,0
Butter,636.48,16,Delhi,45,Medium,39.78,25,1,0
Cheese,6551.96,148,Rajasthan,19,Medium,44.27,71,1,0
Yogurt,80237.0,820,Rajasthan,33,Small,97.85,27,1,1
Ice Cream,2699.2,35,Telangana,55,Medium,77.12,21,1,1
Curd,15847.19,313,Kerala,85,Medium,50.63,5,1,1
Paneer,35666.23,551,Delhi,27,Medium,64.73,9,1,0
Yogurt,3807.44,52,Maharashtra,76,Large,73.22,24,1,1
Yogurt,7627.95,165,Rajasthan,38,Small,46.23,21,1,0
Ice Cream,22.29,1,West Bengal,43,Small,22.29,29,1,0
Paneer,23659.87,299,Delhi,92,Small,79.13,10,1,0
Butter,409.75,25,Delhi,85,Small,16.39,30,1,0
Yogurt,10093.16,154,Madhya Pradesh,39,Large,65.54,26,1,0
Lassi,4322.34,59,Bihar,44,Large,73.26,17,1,0
Ice Cream,3577.07,137,Jharkhand,55,Medium,26.11,26,1,0
Paneer,71215.14,789,Bihar,83,Medium,90.26,14,1,0
Butter,15377.6,160,West Bengal,71,Small,96.11,28,1,0
Buttermilk,19517.28,557,Uttar Pradesh,36,Large,35.04,11,1,0
Buttermilk,1352.4,28,Bihar,68,Medium,48.3,11,1,1
Cheese,3305.6,64,Madhya Pradesh,92,Small,51.65,55,1,0
Ice Cream,2420.8,170,Gujarat,66,Small,14.24,25,1,1
Buttermilk,978.17,29,Chandigarh,91,Medium,33.73,7,1,0
Lassi,36782.58,489,Uttar Pradesh,54,Medium,75.22,17,1,0
Butter,13623.96,294,Kerala,13,Large,46.34,31,1,0
Butter,12988.3,485,Haryana,83,Medium,26.78,34,1,1
Curd,60198.0,632,Bihar,52,Small,95.25,7,1,0
Curd,385.56,63,Chandigarh,50,Large,6.12,5,1,0
Milk,10980.2,220,Telangana,28,Medium,49.91,2,0,1
Yogurt,11396.84,124,Jharkhand,47,Large,91.91,29,1,1
Curd,2709.88,74,Gujarat,77,Small,36.62,6,1,1
Paneer,1990.43,61,Bihar,25,Large,32.63,7,1,0
Curd,3705.07,181,Telangana,72,Small,20.47,6,1,1
Ice Cream,7468.56,253,Kerala,33,Large,29.52,26,1,0
Milk,4918.39,173,Jharkhand,78,Large,28.43,1,0,0
Butter,30145.5,406,Chandigarh,15,Medium,74.25,38,1,0
Paneer,3147.6,129,Bihar,11,Large,24.4,12,1,0
Cheese,38924.04,554,Karnataka,46,Large,70.26,28,1,1
Ghee,6345.7,230,Madhya Pradesh,59,Large,27.59,98,0,1
Yogurt,1798.68,26,Bihar,33,Small,69.18,21,1,1
Ice Cream,2434.88,28,Delhi,33,Small,86.96,25,1,0
Yogurt,775.44,18,Haryana,96,Large,43.08,21,1,1
Paneer,40.1,1,Chandigarh,44,Medium,40.1,10,1,1
Yogurt,168.95,5,Haryana,45,Medium,33.79,22,1,1
Milk,36437.07,573,Bihar,25,Large,63.59,22,0,0
Yogurt,4876.2,63,Bihar,14,Medium,77.4,23,1,0
Lassi,245.52,22,Chandigarh,54,Small,11.16,13,1,0
Buttermilk,3511.35,135,Chandigarh,85,Medium,26.01,12,1,0
Butter,17553.12,312,Chandigarh,81,Small,56.26,28,1,0
Curd,5532.78,202,Uttar Pradesh,41,Medium,27.39,6,1,0
Butter,9273.6,414,Gujarat,92,Medium,22.4,38,1,1
Curd,25854.0,310,Gujarat,65,Small,83.4,7,1,0
Ghee,4162.73,71,Madhya Pradesh,21,Large,58.63,120,0,0
Ice Cream,5829.16,244,Maharashtra,77,Large,23.89,25,1,1
Ghee,510.51,91,Delhi,67,Large,5.61,120,0,1
Butter,8175.14,151,Tamil Nadu,73,Medium,54.14,36,1,1
Paneer,18741.76,256,Karnataka,17,Medium,73.21,9,1,1
Lassi,23012.8,304,Kerala,25,Small,75.7,13,1,0
Yogurt,3720.96,76,Uttar Pradesh,95,Medium,48.96,30,1,0
Ghee,20858.12,257,Maharashtra,68,Large,81.16,130,0,0
Buttermilk,9178.4,140,Gujarat,23,Medium,65.56,7,1,0
Buttermilk,9653.9,190,Jharkhand,27,Large,50.81,8,1,0
Milk,4478.4,48,Uttar Pradesh,80,Medium,93.3,2,0,0
Butter,61855.46,773,Kerala,46,Medium,80.02,38,1,0
Buttermilk,18364.17,363,Haryana,10,Small,50.59,13,1,0
Curd,1010.67,59,Jharkhand,78,Large,17.13,6,1,0
Cheese,699.4,26,Tamil Nadu,46,Large,26.9,35,1,1
Curd,9506.32,331,Bihar,31,Medium,28.72,5,1,0
Buttermilk,17026.8,210,Karnataka,21,Medium,81.08,14,1,1
Buttermilk,17224.92,246,Delhi,26,Small,70.02,10,1,0
Milk,25275.11,623,Tamil Nadu,79,Large,40.57,25,0,1
Cheese,7444.62,354,Telangana,20,Large,21.03,47,1,0
Curd,27167.7,357,Chandigarh,81,Small,76.1,5,1,1
Curd,4420.16,76,West Bengal,43,Small,58.16,5,1,1
Buttermilk,941.29,113,Kerala,95,Large,8.33,14,1,0
Butter,338.6,4,Karnataka,72,Large,84.65,30,1,0
Ghee,5891.6,88,Maharashtra,42,Medium,66.95,77,0,1
Curd,316.55,13,Maharashtra,14,Medium,24.35,5,1,1
Ghee,17144.16,382,Delhi,67,Large,44.88,109,0,0
Yogurt,1524.6,18,Bihar,67,Small,84.7,27,1,1
Cheese,42845.94,618,Madhya Pradesh,89,Large,69.33,71,1,1
Ghee,4267.65,69,Delhi,69,Small,61.85,139,0,0
Ghee,9808.8,366,Delhi,45,Large,26.8,87,0,1
Milk,5283.54,197,Jharkhand,21,Small,26.82,1,0,1
Ghee,4160.05,95,Maharashtra,60,Medium,43.79,114,0,1
Butter,31143.42,539,Uttar Pradesh,100,Medium,57.78,40,1,1
Ghee,1199.22,22,Maharashtra,91,Small,54.51,68,0,1
Buttermilk,2545.26,59,Gujarat,58,Large,43.14,13,1,0
Lassi,12317.2,166,Karnataka,81,Small,74.2,16,1,1
Lassi,6979.28,154,Chandigarh,25,Large,45.32,15,1,1
Cheese,621.24,31,Chandigarh,60,Medium,20.04,87,1,0
Ice Cream,21299.48,386,Haryana,39,Small,55.18,21,1,0
Paneer,2341.2,30,Tamil Nadu,53,Medium,78.04,13,1,0
Ghee,22780.0,335,Uttar Pradesh,65,Medium,68.0,96,0,1
Butter,27336.2,412,Chandigarh,98,Large,66.35,36,1,0
Yogurt,459.85,5,West Bengal,36,Small,91.97,26,1,0
Buttermilk,30180.15,455,Gujarat,11,Medium,66.33,13,1,1
Yogurt,11776.96,298,Delhi,47,Large,39.52,21,1,0
Cheese,16125.0,250,Kerala,83,Small,64.5,43,1,0
Paneer,10017.92,176,Delhi,23,Large,56.92,11,1,1
Butter,3465.88,44,Uttar Pradesh,52,Small,78.77,37,1,1
Yogurt,26036.67,307,Uttar Pradesh,100,Large,84.81,21,1,0
Cheese,19859.22,279,Jharkhand,18,Small,71.18,44,1,1
Butter,171.18,2,Haryana,37,Medium,85.59,28,1,0
Lassi,6258.06,162,Chandigarh,49,Large,38.63,12,1,0
Cheese,932.64,48,Madhya Pradesh,88,Medium,19.43,59,1,0
Curd,18302.56,292,Telangana,45,Small,62.68,5,1,1
Lassi,70.65,9,Gujarat,81,Small,7.85,16,1,0
Ice Cream,313.4,5,Delhi,88,Small,62.68,22,1,0
Yogurt,15434.64,221,West Bengal,44,Large,69.84,26,1,0
Buttermilk,11874.9,138,Maharashtra,71,Small,86.05,9,1,0
Cheese,572.24,8,Karnataka,59,Medium,71.53,59,1,1
Milk,3805.38,54,Kerala,93,Small,70.47,26,0,1
Curd,1391.6,14,Maharashtra,71,Large,99.4,6,1,0
Cheese,2041.2,45,Madhya Pradesh,47,Large,45.36,79,1,1
Paneer,22270.71,231,Chandigarh,96,Medium,96.41,11,1,0
Cheese,31585.19,569,Uttar Pradesh,17,Small,55.51,90,1,0
Curd,14083.74,594,Delhi,56,Small,23.71,5,1,0
Yogurt,26300.15,305,Karnataka,23,Small,86.23,26,1,1
Curd,20067.9,453,Maharashtra,47,Small,44.3,5,1,1
Milk,4228.56,72,Delhi,42,Medium,58.73,1,0,1
Yogurt,6978.16,238,Maharashtra,57,Medium,29.32,25,1,0
Buttermilk,38704.91,443,West Bengal,23,Large,87.37,14,1,0
Lassi,23252.46,294,Chandigarh,31,Small,79.09,15,1,0
Lassi,6812.75,425,Telangana,58,Large,16.03,14,1,0
Butter,45432.8,532,Madhya Pradesh,50,Medium,85.4,37,1,0
Milk,1130.76,12,Delhi,36,Medium,94.23,28,0,1
Lassi,40445.72,476,Karnataka,99,Medium,84.97,16,1,0
Butter,1829.88,52,Karnataka,46,Large,35.19,36,1,0
Yogurt,475.35,5,Kerala,18,Medium,95.07,22,1,0
Butter,2015.2,40,Chandigarh,40,Small,50.38,34,1,0
Butter,565.2,18,Tamil Nadu,58,Large,31.4,28,1,0
Buttermilk,6015.86,62,Maharashtra,20,Medium,97.03,12,1,0
Buttermilk,8788.5,189,Chandigarh,74,Large,46.5,9,1,1
Buttermilk,5195.14,421,Gujarat,81,Large,12.34,14,1,0
Curd,7403.28,109,Telangana,73,Small,67.92,7,1,1
Lassi,14038.31,143,Delhi,44,Medium,98.17,12,1,1
Milk,17397.12,221,Rajasthan,46,Medium,78.72,1,0,1
Milk,1360.18,94,Maharashtra,55,Large,14.47,2,0,0
Ice Cream,6021.0,75,Madhya Pradesh,81,Large,80.28,28,1,0
Curd,4952.16,144,Maharashtra,64,Large,34.39,7,1,0
Milk,3734.28,207,Tamil Nadu,90,Medium,18.04,21,0,1
Lassi,6599.84,152,Haryana,80,Medium,43.42,12,1,1
Ice Cream,5008.92,356,Haryana,69,Medium,14.07,23,1,1
Milk,32723.67,791,Haryana,49,Large,41.37,27,0,0
Butter,11381.96,137,West Bengal,25,Small,83.08,40,1,0
Curd,19705.5,450,Madhya Pradesh,82,Small,43.79,6,1,0
Yogurt,582.42,17,Madhya Pradesh,46,Small,34.26,27,1,0
Ice Cream,29427.12,828,Madhya Pradesh,80,Small,35.54,21,1,1
Ghee,1190.48,46,Gujarat,64,Small,25.88,98,0,0
Curd,48.72,1,Bihar,18,Medium,48.72,7,1,1
Yogurt,999.26,17,Chandigarh,87,Small,58.78,30,1,1
Curd,562.1,14,Delhi,94,Small,40.15,7,1,1
Ice Cream,9357.99,177,Bihar,29,Large,52.87,22,1,0
Cheese,123.28,8,Haryana,97,Small,15.41,58,1,0
Butter,45993.6,720,Rajasthan,84,Large,63.88,25,1,0
Buttermilk,47128.66,514,Chandigarh,30,Small,91.69,11,1,0
Buttermilk,16689.75,255,West Bengal,70,Large,65.45,13,1,0
Lassi,1908.83,37,Haryana,12,Large,51.59,14,1,0
Cheese,951.21,39,Karnataka,39,Large,24.39,36,1,0
Paneer,23403.25,247,Kerala,49,Small,94.75,12,1,0
Ghee,16963.65,207,Chandigarh,100,Small,81.95,83,0,0
Butter,5671.5,285,Jharkhand,39,Large,19.9,38,1,0
Cheese,2727.41,329,Madhya Pradesh,62,Small,8.29,77,1,1
Paneer,9044.73,241,Jharkhand,62,Small,37.53,14,1,0
Butter,6096.0,64,Tamil Nadu,71,Medium,95.25,26,1,0
Ice Cream,4996.05,57,Chandigarh,38,Large,87.65,23,1,0
Butter,10172.94,258,Karnataka,87,Small,39.43,40,1,0
Ice Cream,3990.94,82,Telangana,17,Large,48.67,29,1,0
Curd,14175.74,254,West Bengal,66,Small,55.81,5,1,1
Yogurt,8168.12,148,Haryana,66,Small,55.19,25,1,0
Buttermilk,9249.76,104,Telangana,56,Small,88.94,14,1,0
Ice Cream,7294.4,388,Bihar,25,Medium,18.8,29,1,1
Lassi,3039.18,222,Rajasthan,93,Large,13.69,13,1,0
Paneer,24973.6,310,Maharashtra,86,Small,80.56,12,1,0
Yogurt,18068.61,417,Tamil Nadu,86,Large,43.33,26,1,1
Lassi,4378.05,47,Uttar Pradesh,79,Medium,93.15,18,1,1
Cheese,32129.3,395,Tamil Nadu,76,Large,81.34,61,1,1
Milk,48320.76,562,Gujarat,64,Large,85.98,26,0,0
Yogurt,18826.9,295,Madhya Pradesh,29,Medium,63.82,25,1,0
Buttermilk,7914.06,99,Delhi,87,Medium,79.94,14,1,0
Ghee,6079.2,149,West Bengal,82,Large,40.8,117,0,0
Yogurt,4305.2,47,Telangana,44,Small,91.6,22,1,1
Cheese,15533.83,247,West Bengal,18,Small,62.89,75,1,0
Cheese,4839.9,130,Rajasthan,67,Medium,37.23,65,1,1
Yogurt,1061.12,16,Bihar,95,Medium,66.32,23,1,1
Milk,23902.33,277,West Bengal,89,Large,86.29,2,0,0
Butter,9131.43,201,Haryana,71,Small,45.43,38,1,1
Curd,5438.7,90,Rajasthan,52,Small,60.43,6,1,1
Butter,39395.18,446,Jharkhand,46,Large,88.33,35,1,0
Ice Cream,4746.52,107,Telangana,60,Large,44.36,30,1,0
Milk,32104.16,374,Gujarat,51,Large,85.84,26,0,1
Ghee,7815.16,94,Delhi,94,Small,83.14,111,0,0
Lassi,11368.5,390,Delhi,78,Medium,29.15,13,1,1
Lassi,31903.2,504,Jharkhand,50,Large,63.3,18,1,0
Butter,14899.4,316,Delhi,17,Large,47.15,37,1,1
Lassi,4884.3,54,Telangana,43,Small,90.45,18,1,0
Ice Cream,5402.04,354,West Bengal,13,Small,15.26,30,1,0
Ice Cream,13858.3,278,Karnataka,65,Large,49.85,21,1,0
Lassi,1563.87,21,Maharashtra,26,Medium,74.47,15,1,1
Buttermilk,9367.68,123,Kerala,19,Small,76.16,12,1,0
Lassi,8877.4,140,Gujarat,46,Small,63.41,14,1,1
Ice Cream,6096.0,300,Karnataka,62,Small,20.32,29,1,0
Buttermilk,3574.89,157,Delhi,48,Large,22.77,14,1,0
Paneer,646.36,13,Tamil Nadu,98,Medium,49.72,14,1,0
Curd,10304.84,247,Delhi,28,Medium,41.72,6,1,1
Ghee,7993.4,340,Rajasthan,99,Large,23.51,106,0,0
Cheese,36674.25,535,Rajasthan,31,Large,68.55,55,1,0
Butter,4026.03,67,Kerala,23,Medium,60.09,40,1,0
Paneer,1757.35,35,Delhi,15,Medium,50.21,8,1,0
Buttermilk,12501.75,211,Tamil Nadu,11,Small,59.25,13,1,1
Ghee,4832.95,163,Gujarat,91,Medium,29.65,65,0,0
Butter,10257.79,127,Haryana,27,Small,80.77,36,1,0
Butter,2431.0,34,Delhi,44,Medium,71.5,33,1,0
Buttermilk,18913.11,229,Uttar Pradesh,55,Small,82.59,12,1,0
Milk,36113.1,365,Madhya Pradesh,85,Large,98.94,21,0,0
Ghee,3000.0,80,Chandigarh,91,Medium,37.5,74,0,0
Ice Cream,49.38,1,Delhi,23,Medium,49.38,24,1,1
Ice Cream,2580.0,60,Chandigarh,45,Small,43.0,25,1,0
Milk,26589.36,294,Delhi,87,Small,90.44,2,0,0
Buttermilk,559.24,44,Tamil Nadu,72,Large,12.71,7,1,0
Milk,9833.32,196,Chandigarh,34,Small,50.17,26,0,0
Butter,15496.8,264,Kerala,82,Large,58.7,36,1,1
Ice Cream,32264.64,544,Uttar Pradesh,90,Large,59.31,30,1,0
Butter,39291.99,449,Delhi,18,Large,87.51,25,1,1
Cheese,49372.7,815,Jharkhand,51,Small,60.58,57,1,1
Cheese,4956.69,51,West Bengal,73,Medium,97.19,48,1,1
Buttermilk,13661.48,194,Bihar,51,Large,70.42,14,1,0
Lassi,12549.6,280,Tamil Nadu,82,Small,44.82,12,1,1
Paneer,45136.68,454,Telangana,50,Large,99.42,11,1,1
Ghee,15686.1,174,Rajasthan,32,Large,90.15,72,0,1
Curd,545.88,6,Kerala,10,Small,90.98,7,1,0
Buttermilk,16884.22,422,Telangana,89,Small,40.01,8,1,1
Milk,8554.77,259,Kerala,54,Small,33.03,29,0,0
Paneer,24684.0,408,Telangana,25,Medium,60.5,7,1,0
Yogurt,35406.8,619,Maharashtra,27,Small,57.2,23,1,1
Paneer,4598.53,101,Karnataka,87,Small,45.53,7,1,0
Ghee,15168.15,333,Delhi,20,Small,45.55,82,0,0
Butter,7296.36,82,Rajasthan,60,Large,88.98,31,1,0
Butter,9463.5,135,Uttar Pradesh,93,Medium,70.1,26,1,1
Butter,41744.82,654,West Bengal,15,Medium,63.83,29,1,1
Milk,3132.36,99,Bihar,89,Large,31.64,29,0,1
Ice Cream,26231.4,570,Jharkhand,68,Small,46.02,25,1,0
Yogurt,4850.3,130,Chandigarh,33,Medium,37.31,30,1,1
Paneer,17680.08,724,Tamil Nadu,73,Small,24.42,10,1,0
Paneer,832.16,16,Kerala,15,Small,52.01,11,1,1
Butter,1488.6,180,Uttar Pradesh,91,Medium,8.27,39,1,0
